date,forecast_wind_direction,forecast_wind_speed,actual_wind_speed,actual_wind_direction,location,delta,terrain_coastal,terrain_desert,terrain_mountain,terrain_plains,terrain_tropical,hour,month,hour_sin,hour_cos,month_sin,month_cos,dir_sin,dir_cos,predicted_delta,corrected_forecast
2025-11-14 13:00:00+00:00,286.92758,4.327493,10.711135,294.84235,Delhi,6.383642000000001,False,False,False,True,False,13,11,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9566735402783507,0.2911627334177348,3.0199201409999996,7.347413140999999
2025-11-14 14:00:00+00:00,274.23633,4.8733153,10.8672905,296.56497,Delhi,5.9939751999999995,False,False,False,True,False,14,11,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.9972678380017658,0.073870557648388,2.5761866249999996,7.449501925
2025-11-14 15:00:00+00:00,273.6913,5.5916004,10.495713,300.96368,Delhi,4.9041126,False,False,False,True,False,15,11,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.9979254055888248,0.06438078036479163,1.6452074230000002,7.236807823
2025-11-14 16:00:00+00:00,271.97488,5.223103,9.835975,304.5626,Delhi,4.612871999999999,False,False,False,True,False,16,11,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.9994060318396185,0.03446133373198601,1.6402507649999998,6.863353764999999
2025-11-14 17:00:00+00:00,275.90604,5.2478566,9.1958685,310.23627,Delhi,3.948011899999999,False,False,False,True,False,17,11,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.9946919754181535,0.10289739568488417,2.106483731999999,7.354340332
2025-11-14 18:00:00+00:00,296.56497,5.634891,9.292254,315.78473,Delhi,3.657363,False,False,False,True,False,18,11,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.8944278246144994,0.4472123282685466,1.5626896959999999,7.197580695999999
2025-11-14 19:00:00+00:00,313.7812,5.983477,9.1958685,319.7637,Delhi,3.2123915,False,False,False,True,False,19,11,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.721987296573347,0.6919063112782754,2.111557637799999,8.095034637799998
2025-11-14 20:00:00+00:00,315.0001,5.6002855,8.913181,316.63654,Delhi,3.3128954999999998,False,False,False,True,False,20,11,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.7071055470513213,0.7071080153196198,1.9518114497999992,7.552096949799999
2025-11-14 21:00:00+00:00,310.81497,5.2323985,8.161764,311.42358,Delhi,2.9293654999999994,False,False,False,True,False,21,11,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.7568243068316791,0.6536183661654165,1.0558202155999998,6.2882187156
2025-11-14 22:00:00+00:00,310.60123,4.978554,7.289445,302.90524,Delhi,2.310891,False,False,False,True,False,22,11,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.7592573366320075,0.6507905168104946,1.1353534065999995,6.113907406599999
